"1061",0000000.00
"1062",0000000.00
"1063",0000000.00
"1064",0000000.00
"1065",0000000.00
"1066",0000000.00
"1067",0000000.00
"1068",0000000.00
"1069",0000004.00
"107",0000000.00
"1070",0000003.00
"1071",0000000.00
"1072",0000000.00
"1073",0000000.00
"1074",0000000.00
"1075",0000000.00
"1076",0000000.00
"1077",0000003.00
"1078",0000000.00
"1079",0000000.00
"108",0000000.00
"1080",0000000.00
"1081",0000000.00
"1082",0000000.00
"1083",0000000.00
"1084",0000000.00
"1085",0000000.00
"1086",0000000.00
"1087",0000000.00
"1088",0000017.00
"1089",0000000.00
"109",0000000.00
"1090",0000000.00
"1091",0000000.00
"1092",0000000.00
"1093",0000000.00
"1094",0000000.00
"1095",0000000.00
"1096",0000000.00
"1097",0000008.00
"1098",0000000.00
"1099",0000001.00
"11",0000000.00
"110",0000000.00
"1100",0000000.00
"1101",0000008.00
"1102",0000003.00
"1103",0000000.00
"1104",0000000.00
"1105",0000000.00
"1106",0000000.00
"1107",0000000.00
"1108",0000000.00
"1109",0000000.00
"111",0000000.00
"1110",0000000.00
"1111",0000000.00
"1112",0000000.00
"1113",0000000.00
"1114",0000000.00
"1115",0000000.00
"1116",0000000.00
"1117",0000000.00
"1118",0000000.00
"1119",0000000.00
"112",0000000.00
"1120",0000000.00
"1121",0000000.00
"1122",0000000.00
"1123",0000000.00
"1124",0000000.00
"1125",0000000.00
"1126",0000000.00
"1127",0000049.00
"1128",0000000.00
"1129",0000037.00
"113",0000000.00
"1130",0000053.00
"1131",0000054.00
"1132",0000000.00
"1133",0000000.00
"1134",0000000.00
"1135",0000000.00
"1136",0000000.00
"1137",0000000.00
"1138",0000000.00
"1139",0000000.00
"114",0000000.00
"1140",0000000.00
"1141",0000000.00
"1142",0000000.00
"1143",0000000.00
"1144",0000000.00
"1145",0000000.00
"1146",0000000.00
"1147",0000000.00
"1148",0000000.00
"1149",0000000.00
"115",0000000.00
"1150",0000000.00
"1151",0000000.00
"1152",0000000.00
"1153",0000000.00
"1154",0000000.00
"1155",0000000.00
"1156",0000000.00
"1157",0000000.00
"1158",0000000.00
"1159",0000000.00
"116",0000000.00
"1160",0000000.00
"1161",0000000.00
"1162",0000000.00
"1163",0000000.00
"1164",0000000.00
"1165",0000000.00
"1166",0000000.00
"1167",0000000.00
"1168",0000000.00
"1169",0000000.00
"117",0000000.00
"1170",0000000.00
"1171",0000000.00
"1172",0000000.00
"1173",0000000.00
"1174",0000000.00
"1175",0000000.00
"1176",0000000.00
"1177",0000001.00
"1178",0000000.00
"1179",0000000.00
"118",0000000.00
"1180",0000000.00
"1181",0000000.00
"1182",0000000.00
"1183",0000000.00
"1184",0000000.00
"1185",0000000.00
"1186",0000000.00
"1187",0000000.00
"1188",0000000.00
"1189",0000000.00
"119",0000000.00
"1190",0000028.00
"1191",0000005.00
"1192",0000000.00
"1193",0000000.00
"1194",0000008.00
"1195",0000000.00
"1196",0000011.00
"1197",0000018.00
"1198",0000000.00
"1199",0000000.00
"12",0000000.00
"120",0000000.00
"1200",0000000.00
"1201",0000000.00
"1202",0000000.00
"1203",0000000.00
"1204",0000000.00
"1205",0000000.00
"1206",0000000.00
"1207",0000000.00
"1208",0000000.00
"1209",0000000.00
"121",0000000.00
"1210",0000000.00
"1211",0000000.00
"1212",0000000.00
"1213",0000000.00
"1214",0000000.00
"1215",0000000.00
"1216",0000000.00
"1217",0000000.00
"1218",0000000.00
"1219",0000000.00
"122",0000000.00
"1220",0000000.00
"1221",0000000.00
"1222",0000000.00
"1223",0000000.00
"1224",0000000.00
"1225",0000000.00
"1226",0000000.00
"1227",0000000.00
"1228",0000000.00
"1229",0000000.00
"123",0000000.00
"1230",0000000.00
"1231",0000000.00
"1232",0000000.00
"1233",0000000.00
"1234",0000000.00
"1235",0000000.00
"1236",0000000.00
"1237",0000000.00
"1238",0000000.00
"1239",0000002.00
"124",0000000.00
"1240",0000000.00
"1241",0000000.00
"1242",0000000.00
"1243",0000000.00
"1244",0000002.00
"1245",0000000.00
"1246",0000000.00
"1247",0000000.00
"1248",0000007.00
"1249",0000000.00
"125",0000000.00
"1250",0000000.00
"1251",0000000.00
"1252",0000004.00
"1253",0000000.00
"1254",0000000.00
"1255",0000001.00
"1256",0000000.00
"1257",0000000.00
"1258",0000000.00
"1259",0000000.00
"126",0000000.00
"1260",0000000.00
"1261",0000000.00
"1262",0000000.00
"1263",0000003.00
"1264",0000000.00
"1265",0000000.00
"1266",0000002.00
"1267",0000000.00
"1268",0000001.00
"1269",0000000.00
"127",0000000.00
"1270",0000000.00
"1271",0000000.00
"1272",0000000.00
"1273",0000000.00
"1274",0000000.00
"1275",0000000.00
"1276",0000000.00
"1277",0000000.00
"1278",0000000.00
"1279",0000000.00
"128",0000000.00
"1280",0000000.00
"1281",0000000.00
"1282",0000000.00
"1283",0000000.00
"1284",0000000.00
"1285",0000000.00
"1286",0000000.00
"1287",0000010.00
"1288",0000000.00
"1289",0000000.00
"129",0000000.00
"1290",0000000.00
"1291",0000000.00
"1292",0000000.00
"1293",0000000.00
"1294",0000008.00
"1295",0000000.00
"1296",0000000.00
"1297",0000000.00
"1298",0000000.00
"1299",0000000.00
"13",0000000.00
"1300",0000000.00
"1301",0000000.00
"1302",0000000.00
"1303",0000000.00
"1304",0000006.00
"1305",0000000.00
"1306",0000000.00
"1307",0000000.00
"1308",0000000.00
"1309",0000000.00
"131",0000000.00
"1310",0000000.00
"1311",0000000.00
"1312",0000000.00
"1313",0000000.00
"1314",0000000.00
"1315",0000000.00
"1316",0000000.00
"1317",0000000.00
"1318",0000000.00
"1319",0000000.00
"132",0000000.00
"1320",0000000.00
"1321",0000000.00
"1322",0000000.00
"1323",0000000.00
"1324",0000000.00
"1325",0000067.00
"1326",0000000.00
"1327",0000000.00
"1328",0000000.00
"1329",0000000.00
"133",0000000.00
"1330",0000000.00
"1331",0000000.00
"1332",0000000.00
"1333",0000000.00
"1334",0000000.00
"1335",0000000.00
"1336",0000000.00
"1337",0000000.00
"1338",0000000.00
"1339",0000000.00
"134",0000000.00
"1340",0000000.00
"1341",0000000.00
"1342",0000000.00
"1343",0000000.00
"1344",0000000.00
"1345",0000000.00
"1346",0000000.00
"1347",0000000.00
"1348",0000000.00
"1349",0000000.00
"135",0000000.00
"1350",0000000.00
"1351",0000000.00
"1352",0000000.00
"1353",0000000.00
"1354",0000000.00
"1355",0000000.00
"1356",0000000.00
"1357",0000000.00
"1358",0000000.00
"1359",0000000.00
"136",0000000.00
"1360",0000000.00
"1361",0000000.00
"1362",0000000.00
"1363",0000000.00
"1364",0000000.00
"1365",0000000.00
"1366",0000000.00
"1367",0000000.00
"1368",0000000.00
"1369",0000000.00
"137",0000000.00
"1370",0000000.00
"1371",0000000.00
"1372",0000000.00
"1373",0000000.00
"1374",0000000.00
"1375",0000000.00
"1376",0000000.00
"1377",0000012.00
"1378",0000000.00
"1379",0000000.00
"138",0000000.00
"1380",0000000.00
"1381",0000000.00
"1382",0000000.00
"1383",0000000.00
"1384",0000000.00
"1385",0000000.00
"1386",0000000.00
"1387",0000000.00
"1388",0000000.00
"1389",0000000.00
"139",0000000.00
"1390",0000000.00
"1391",0000007.00
"1392",0000000.00
"1393",0000000.00
"1394",0000000.00
"1395",0000000.00
"1396",0000000.00
"1397",0000000.00
"1398",0000000.00
"1399",0000000.00
"14",0000000.00
"140",0000000.00
"1400",0000000.00
"1401",0000000.00
"1402",0000005.00
"1403",0000000.00
"1404",0000000.00
"1405",0000000.00
"1406",0000000.00
"1407",0000000.00
"1408",0000000.00
"1409",0000000.00
"141",0000000.00
"1410",0000012.00
"1411",0000000.00
"1412",0000000.00
"1413",0000010.00
"1414",0000000.00
"1415",0000001.00
"1416",0000000.00
"1417",0000000.00
"1418",0000000.00
"1419",0000000.00
"142",0000000.00
"1420",0000000.00
"1421",0000000.00
"1422",0000000.00
"1423",0000000.00
"1424",0000000.00
"1425",0000000.00
"1426",0000000.00
"1427",0000003.00
"1428",0000000.00
"1429",0000000.00
"143",0000000.00
"1430",0000000.00
"1431",0000004.00
"1432",0000000.00
"1433",0000000.00
"1434",0000000.00
"1435",0000000.00
"1436",0000000.00
"1437",0000000.00
"1438",0000000.00
"1439",0000000.00
"144",0000000.00
"1440",0000000.00
"1441",0000000.00
"1442",0000000.00
"1443",0000000.00
"1444",0000000.00
"1445",0000000.00
"1446",0000000.00
"1447",0000000.00
"1448",0000000.00
"1449",0000000.00
"145",0000000.00
"1450",0000000.00
"1451",0000000.00
"1452",0000000.00
"1453",0000000.00
"1454",0000000.00
"1455",0000000.00
"1456",0000000.00
"1457",0000000.00
"1458",0000000.00
"1459",0000000.00
"146",0000000.00
"1460",0000005.00
"1461",0000000.00
"1462",0000001.00
"1463",0000001.00
"1464",0000000.00
"1465",0000000.00
"1466",0000000.00
"1467",0000000.00
"1468",0000000.00
"1469",0000000.00
"147",0000000.00
"1470",0000000.00
"1471",0000001.00
"1472",0000000.00
"1473",0000000.00
"1474",0000000.00
"1475",0000001.00
"1476",0000018.00
"1477",0000015.00
"1478",0000000.00
"1479",0000005.00
"148",0000000.00
"1480",0000000.00
"1481",0000000.00
"1482",0000000.00
"1483",0000000.00
"1484",0000000.00
"1485",0000001.00
"1486",0000000.00
"1487",0000000.00
"1488",0000000.00
"1489",0000004.00
"149",0000000.00
"1490",0000000.00
"1491",0000000.00
"1492",0000003.00
"1493",0000000.00
"1494",0000000.00
"1495",0000004.00
"1496",0000000.00
"1497",0000000.00
"1498",0000000.00
"1499",0000063.00
"15",0000000.00
"150",0000000.00
"1500",0000000.00
"1501",0000000.00
"1502",0000000.00
"1503",0000000.00
"1504",0000003.00
"1505",0000000.00
"1506",0000005.00
"1507",0000000.00
"1508",0000000.00
"1509",0000000.00
"151",0000000.00
"1510",0000000.00
"1511",0000000.00
"1512",0000000.00
"1513",0000000.00
"1514",0000000.00
"1515",0000000.00
"1516",0000000.00
"1517",0000000.00
"1518",0000004.00
"1519",0000000.00
"152",0000000.00
"1520",0000000.00
"1521",0000000.00
"1522",0000000.00
"1523",0000000.00
"1524",0000000.00
"1525",0000003.00
"1526",0000000.00
"1527",0000000.00
"1528",0000010.00
"1529",0000000.00
"153",0000000.00
"1530",0000000.00
"1531",0000000.00
"1532",0000000.00
"1533",0000000.00
"1534",0000000.00
"1535",0000000.00
"1536",0000000.00
"1537",0000000.00
"1538",0000000.00
"1539",0000000.00
"154",0000000.00
"1540",0000000.00
"1541",0000000.00
"1542",0000000.00
"1543",0000000.00
"1544",0000001.00
"1545",0000001.00
"1546",0000000.00
"1547",0000000.00
"1548",0000000.00
"1549",0000000.00
"155",0000000.00
"1550",0000000.00
"1551",0000000.00
"1552",0000000.00
"1553",0000000.00
"1554",0000000.00
"1555",0000000.00
"1556",0000000.00
"1557",0000000.00
"1558",0000000.00
"1559",0000000.00
"156",0000000.00
"1560",0000003.00
"1561",0000000.00
"1562",0000001.00
"1563",0000000.00
"1564",0000000.00
"1565",0000002.00
"1566",0000000.00
"1567",0000000.00
"1568",0000000.00
"1569",0000008.00
"157",0000000.00
"1570",0000000.00
"1571",0000000.00
"1572",0000000.00
"1573",0000000.00
"1574",0000000.00
"1575",0000000.00
"1576",0000000.00
"1577",0000000.00
"1578",0000000.00
"1579",0000000.00
"158",0000000.00
"1580",0000000.00
"1581",0000000.00
"1582",0000000.00
"1583",0000000.00
"1584",0000000.00
"1585",0000013.00
"1586",0000000.00
"1587",0000000.00
"1588",0000019.00
"1589",0000000.00
"159",0000011.00
"1590",0000001.00
"1591",0000000.00
"1592",0000000.00
"1593",0000000.00
"1594",0000000.00
"1595",0000000.00
"1596",0000000.00
"1597",0000000.00
"1598",0000000.00
"1599",0000000.00
"16",0000000.00
"160",0000000.00
"1600",0000000.00
"1601",0000000.00
"1602",0000000.00
"1603",0000000.00
"1604",0000000.00
"1605",0000000.00
"1606",0000000.00
"1607",0000000.00
"1608",0000000.00
"1609",0000000.00
"161",0000000.00
"1610",0000000.00
"1611",0000000.00
"1612",0000000.00
"1613",0000000.00
"1614",0000000.00
"1615",0000000.00
"1616",0000000.00
"1617",0000000.00
"1618",0000000.00
"1619",0000000.00
"162",0000000.00
"1620",0000000.00
"1621",0000000.00
"1622",0000000.00
"1623",0000000.00
"1624",0000000.00
"1625",0000000.00
"1626",0000000.00
"1627",0000000.00
"1628",0000000.00
"1629",0000000.00
"163",0000000.00
"1630",0000006.00
"1631",0000002.00
"1632",0000000.00
"1633",0000000.00
"1634",0000000.00
"1635",0000000.00
"1636",0000001.00
"1637",0000000.00
"1638",0000000.00
"1639",0000000.00
"164",0000000.00
"1640",0000000.00
"1641",0000000.00
"1642",0000000.00
"1643",0000000.00
"1644",0000000.00
"1645",0000000.00
"1646",0000000.00
"1647",0000000.00
"1648",0000000.00
"165",0000000.00
"1650",0000000.00
"1651",0000000.00
"1652",0000000.00
"1653",0000000.00
"1654",0000000.00
"1655",0000000.00
"1656",0000000.00
"1657",0000000.00
"1658",0000000.00
"1659",0000000.00
"166",0000000.00
"1660",0000000.00
"1661",0000000.00
"1662",0000001.00
"1663",0000000.00
"1664",0000000.00
"1665",0000000.00
"1666",0000005.00
"1667",0000000.00
"1668",0000000.00
"1669",0000000.00
"167",0000000.00
"1670",0000000.00
"1671",0000000.00
"1672",0000000.00
"1673",0000000.00
"1674",0000000.00
"1675",0000000.00
"1676",0000000.00
"1676V",0000000.00
"1677",0000000.00
"1678",0000000.00
"1679",0000000.00
"168",0000002.00
"1680",0000000.00
"1681",0000001.00
"1682",0000000.00
"1683",0000000.00
"1684",0000000.00
"1685",0000000.00
"1686",0000000.00
"1687",0000000.00
"1688",0000002.00
"1689",0000000.00
"169",0000000.00
"1690",0000000.00
"1691",0000000.00
"1692",0000000.00
"1693",0000000.00
"1694",0000000.00
"1695",0000000.00
"1696",0000000.00
"1697",0000000.00
"1698",0000000.00
"1699",0000000.00
"17",0000000.00
"170",0000000.00
"1700",0000000.00
"17001",0000000.00
"17002",0000000.00
"17003",0000000.00
"17004",0000000.00
"17005",0000000.00
"17006",0000000.00
"17007",0000000.00
"17008",0000000.00
"17009",0000000.00
"1701",0000000.00
"17010",0000000.00
"17011",0000000.00
"17012",0000000.00
"17013",0000000.00
"17014",0000000.00
"17015",0000000.00
"17016",0000000.00
"17017",0000000.00
"1702",0000000.00
"17023",0000000.00
"17026",0000000.00
"1703",0000000.00
"1704",0000000.00
"1705",0000000.00
"1706",0000003.00
"1707",0000000.00
"17071",0000000.00
"17073",0000000.00
"17074",0000000.00
"17075",0000000.00
"1708",0000000.00
"1709",0000005.00
"171",0000000.00
"1710",0000000.00
"17107",0000000.00
"1711",0000000.00
"17111",0000000.00
"17118",0000000.00
"17119",0000000.00
"1712",0000000.00
"17120",0000000.00
"1713",0000000.00
"17136",0000000.00
"17137",0000000.00
"1714",0000000.00
"17140",0000000.00
"1715",0000000.00
"1716",0000000.00
"1717",0000000.00
"1718",0000000.00
"1719",0000000.00
"172",0000000.00
"1720",0000001.00
"1721",0000000.00
"1722",0000000.00
"1723",0000024.00
"1724",0000000.00
"1725",0000000.00
"1726",0000000.00
"1727",0000000.00
"1728",0000000.00
"1729",0000000.00
"173",0000000.00
"1730",0000000.00
"1731",0000000.00
"1732",0000000.00
"1733",0000000.00
"1734",0000014.00
"1735",0000000.00
"1736",0000000.00
"1737",0000000.00
"1738",0000000.00
"1739",0000000.00
"174",0000000.00
"1740",0000000.00
"1741",0000000.00
"1742",0000000.00
"1743",0000000.00
"1744",0000000.00
"1745",0000000.00
"1746",0000000.00
"1747",0000000.00
"1748",0000000.00
"1749",0000000.00
"175",0000000.00
"1750",0000000.00
"1751",0000006.00
"1752",0000000.00
"1753",0000000.00
"1754",0000000.00
"1755",0000000.00
"1756",0000000.00
"1757",0000000.00
"1758",0000000.00
"1759",0000000.00
"176",0000000.00
"1760",0000000.00
"1761",0000000.00
"1762",0000006.00
"1763",0000000.00
"1764",0000000.00
"1765",0000000.00
"1766",0000000.00
"1767",0000000.00
"1768",0000002.00
"1769",0000000.00
"177",0000007.00
"1770",0000000.00
"1771",0000000.00
"1772",0000000.00
"1773",0000000.00
"1774",0000000.00
"1775",0000000.00
"1776",0000000.00
"1777",0000000.00
"1778",0000000.00
"1779",0000000.00
"178",0000000.00
"1780",0000000.00
"1781",0000083.00
"1782",0000000.00
"1783",0000000.00
"1784",0000000.00
"1785",0000000.00
"1786",0000000.00
"1787",0000000.00
"1788",0000000.00
"1789",0000000.00
"179",0000000.00
"1790",0000000.00
"1791",0000000.00
"1792",0000000.00
"1793",0000000.00
"1794",0000000.00
"1795",0000000.00
"1796",0000000.00
"1797",0000000.00
"1798",0000000.00
"1799",0000000.00
"18",0000000.00
"180",0000000.00
"1800",0000098.00
"1801",0000020.00
"1802",0000000.00
"1803",0000072.00
"1804",0000003.00
"1805",0000012.00
"1806",0000000.00
"1807",0000000.00
"1808",0000000.00
"1809",0000084.00
"181",0000000.00
"1810",0000000.00
"1811",0000000.00
"1812",0000000.00
"1813",0000000.00
"1814",0000001.00
"1815",0000000.00
"1816",0000000.00
"1817",0000000.00
"1818",0000000.00
"1819",0000000.00
"182",0000000.00
"1820",0000000.00
"1821",0000000.00
"1822",0000000.00
"1823",0000000.00
"1824",0000000.00
"1825",0000000.00
"1826",0000000.00
"1827",0000010.00
"1828",0000000.00
"1829",0000000.00
"183",0000001.00
"1830",0000000.00
"1831",0000000.00
"1832",0000000.00
"1833",0000000.00
"1834",0000036.00
"1835",0000000.00
"1836",0000000.00
"1837",0000005.00
"1838",0000006.00
"1839",0000000.00
"184",0000000.00
"1840",0000000.00
"1841",0000032.00
"1842",0000000.00
"1843",0000000.00
"1844",0000000.00
"1845",0000000.00
"1846",0000019.00
"1847",0000065.00
"1848",0000023.00
"1849",0000001.00
"185",0000000.00
"1850",0000000.00
"1851",0000036.00
"1852",0000056.00
"1853",0000000.00
"1854",0000000.00
"1855",0000000.00
"1856",0000000.00
"1857",0000000.00
"1858",0000000.00
"1859",0000000.00
"186",0000000.00
"1860",0000000.00
"1861",0000000.00
"1862",0000000.00
"1863",0000010.00
"1864",0000000.00
"1865",0000000.00
"1866",0000000.00
"1867",0000000.00
"1868",0000000.00
"1869",0000000.00
"187",0000000.00
"1870",0000000.00
"1871",0000028.00
"1872",0000000.00
"1873",0000022.00
"1874",0000000.00
"1875",0000000.00
"1876",0000012.00
"1877",0000000.00
"1878",0000000.00
"1879",0000000.00
"188",0000000.00
"1880",0000000.00
"1881",0000000.00
"1882",0000000.00
"1883",0000000.00
"1884",0000000.00
"1885",0000000.00
"1886",0000000.00
"1887",0000000.00
"1888",0000000.00
"1889",0000000.00
"189",0000000.00
"1890",0000000.00
"1891",0000000.00
"1892",0000000.00
"1893",0000000.00
"1894",0000016.00
"1895",0000000.00
"1896",0000000.00
"1897",0000000.00
"1898",0000000.00
"1899",0000000.00
"19",0000000.00
"190",0000000.00
"1900",0000000.00
"1901",0000000.00
"1902",0000000.00
"1903",0000000.00
"1904",0000000.00
"1905",0000000.00
"1906",0000000.00
"1907",0000000.00
"1908",0000000.00
"1909",0000000.00
"191",0000000.00
"1910",0000000.00
"1911",0000000.00
"1912",0000000.00
"1913",0000000.00
"1914",0000000.00
"1915",0000000.00
"1916",0000000.00
"1917",0000000.00
"1918",0000000.00
"1919",0000005.00
"192",0000000.00
"1920",0000000.00
"1921",0000000.00
"1922",0000000.00
"1923",0000019.00
"1924",0000000.00
"1925",0000000.00
"1926",0000000.00
"1927",0000000.00
"1928",0000000.00
"1928G",0000001.00
"1928V",0000000.00
"1929",0000000.00
"193",0000000.00
"1930",0000000.00
"1931",0000000.00
"1932",0000000.00
"1932R",0000000.00
"1933",0000000.00
"1934",0000000.00
"1935",0000000.00
"1936",0000000.00
"1937",0000000.00
"1938",0000000.00
"1939",0000000.00
"194",0000000.00
"1940",0000000.00
"1941",0000000.00
"1942",0000000.00
"1943",0000000.00
"1944",0000000.00
"1945",0000000.00
"1946",0000000.00
"1947",0000001.00
"1948",0000000.00
"1949",0000000.00
"195",0000000.00
"1950",0000000.00
"1951",0000000.00
"1952",0000000.00
"1953",0000000.00
"1954",0000000.00
"1955",0000000.00
"1956",0000000.00
"1957",0000000.00
"1958",0000000.00
"1959",0000000.00
"196",0000000.00
"1960",0000000.00
"1961",0000008.00
"1962",0000000.00
"1963",0000000.00
"1964",0000000.00
"1965",0000004.00
"1966",0000000.00
"1967",0000000.00
"1968",0000000.00
"1969",0000003.00
"197",0000000.00
"1970",0000000.00
"1971",0000000.00
"1972",0000000.00
"1973",0000000.00
"1974",0000002.00
"1975",0000000.00
"1976",0000000.00
"1977",0000000.00
"1978",0000000.00
"1979",0000000.00
"198",0000000.00
"1980",0000000.00
"1981",0000000.00
"1982",0000000.00
"1983",0000000.00
"1984",0000000.00
"1985",0000000.00
"1986",0000005.00
"1987",0000000.00
"1988",0000004.00
"1989",0000000.00
"199",0000000.00
"1990",0000000.00
"1991",0000006.00
"1992",0000000.00
"1993",0000000.00
"1994",0000000.00
"1995",0000001.00
"1996",0000000.00
"1997",0000000.00
"1998",0000000.00
"1999",0000000.00
"20",0000000.00
"200",0000006.00
"2000",0000001.00
"20004",0000000.00
"20005",0000000.00
"20006",0000000.00
"20007",0000000.00
"20008",0000000.00
"20009",0000000.00
"2001",0000000.00
"20010",0000000.00
"20011",0000000.00
"20012",0000000.00
"20013",0000000.00
"20014",0000000.00
"20015",0000000.00
"20016",0000000.00
"20017",0000000.00
"20018",0000000.00
"20019",0000000.00
"2002",0000000.00
"20020",0000000.00
"20021",0000000.00
"20022",0000000.00
"20023",0000000.00
"20024",0000000.00
"2003",0000000.00
"2004",0000002.00
"20046",0000000.00
"20047",0000000.00
"20048",0000000.00
"2005",0000000.00
"2006",0000000.00
"2007",0000000.00
"2008",0000000.00
"2009",0000000.00
"20097",0000000.00
"20098",0000000.00
"201",0000000.00
"2010",0000000.00
"20101",0000000.00
"20102",0000000.00
"20109",0000000.00
"2011",0000000.00
"20115",0000000.00
"20116",0000000.00
"20117",0000000.00
"20118",0000000.00
"20119",0000000.00
"2012",0000000.00
"20121",0000000.00
"2013",0000003.00
"20134",0000000.00
"20135",0000000.00
"20139",0000000.00
"2014",0000000.00
"2015",0000000.00
"2016",0000000.00
"2017",0000000.00
"2018",0000000.00
"20185",0000000.00
"2019",0000000.00
"202",0000000.00
"2020",0000000.00
"2021",0000000.00
"2022",0000000.00
"2023",0000000.00
"2024",0000002.00
"2025",0000000.00
"2026",0000004.00
"2027",0000014.00
"2028",0000000.00
"2029",0000000.00
"203",0000000.00
"2030",0000000.00
"2031",0000000.00
"2032",0000000.00
"2033",0000000.00
"2034",0000000.00
"2035",0000000.00
"2036",0000000.00
"2037",0000000.00
"2038",0000000.00
"2039",0000000.00
"204",0000000.00
"2040",0000000.00
"2041",0000000.00
"2042",0000000.00
"2043",0000000.00
"2044",0000000.00
"2045",0000000.00
"2046",0000000.00
"2047",0000000.00
"2048",0000000.00
"2049",0000000.00
"205",0000000.00
"2050",0000000.00
"2051",0000000.00
"2052",0000000.00
"2053",0000000.00
"2054",0000000.00
"2055",0000000.00
"2056",0000000.00
"2057",0000000.00
"2058",0000005.00
"2059",0000000.00
"206",0000000.00
"2060",0000000.00
"2061",0000000.00
"2062",0000000.00
"2063",0000000.00
"2064",0000000.00
"2065",0000000.00
"2066",0000000.00
"2067",0000000.00
"2068",0000000.00
"2069",0000000.00
"207",0000001.00
"2070",0000000.00
"2071",0000000.00
"2072",0000000.00
"2073",0000000.00
"2074",0000000.00
"2075",0000000.00
"2076",0000000.00
"2077",0000000.00
"2078",0000000.00
"2079",0000000.00
"208",0000000.00
"2080",0000000.00
"2081",0000000.00
"2082",0000000.00
"2083",0000000.00
"2084",0000000.00
"2085",0000000.00
"2086",0000000.00
"2087",0000000.00
"2088",0000000.00
"2089",0000000.00
"209",0000000.00
"2090",0000000.00
"2091",0000000.00
"2092",0000012.00
"2093",0000004.00
"2094",0000000.00
"2095",0000000.00
"2096",0000000.00
"2097",0000000.00
"2098",0000000.00
"2099",0000000.00
"21",0000000.00
"210",0000000.00
"2100",0000000.00
"2101",0000000.00
"2102",0000003.00
"2103",0000000.00
"2104",0000000.00
"2105",0000000.00
"2106",0000000.00
"2107",0000000.00
"2108",0000000.00
"2109",0000000.00
"211",0000000.00
"2110",0000000.00
"2111",0000000.00
"21110",0000000.00
"21111",0000000.00
"21112",0000000.00
"21113",0000000.00
"21114",0000000.00
"21115",0000000.00
"21116",0000000.00
"21117",0000000.00
"21118",0000000.00
"21119",0000000.00
"2112",0000000.00
"21120",0000000.00
"21121",0000000.00
"21122",0000000.00
"21123",0000000.00
"21124",0000000.00
"21125",0000000.00
"21126",0000000.00
"21127",0000000.00
"21128",0000000.00
"2113",0000000.00
